rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
12,195,298273722,3,"Ara-Kara, City of Echoes",2024-10-06T20:31:57.000Z,711715,1800999,3,Xal'atath's Bargain: Voidbound,Satorbis,Mage,Frost,dps,Archimonde
12,195,298273722,3,"Ara-Kara, City of Echoes",2024-10-06T20:31:57.000Z,711715,1800999,3,Xal'atath's Bargain: Voidbound,Campon,Death Knight,Frost,dps,Draenor
12,195,298273722,3,"Ara-Kara, City of Echoes",2024-10-06T20:31:57.000Z,711715,1800999,3,Xal'atath's Bargain: Voidbound,Aeryelis,Priest,Discipline,healer,Nemesis
13,195,297985709,3,"Ara-Kara, City of Echoes",2024-10-05T21:14:04.000Z,719006,1800999,3,Xal'atath's Bargain: Voidbound,Cosíma,Hunter,Marksmanship,dps,Blackmoore
13,195,297985709,3,"Ara-Kara, City of Echoes",2024-10-05T21:14:04.000Z,719006,1800999,3,Xal'atath's Bargain: Voidbound,Begehren,Shaman,Restoration,healer,Dethecus
13,195,297985709,3,"Ara-Kara, City of Echoes",2024-10-05T21:14:04.000Z,719006,1800999,3,Xal'atath's Bargain: Voidbound,Juicemvp,Demon Hunter,Havoc,dps,Eredar
13,195,297985709,3,"Ara-Kara, City of Echoes",2024-10-05T21:14:04.000Z,719006,1800999,3,Xal'atath's Bargain: Voidbound,Bazìnga,Druid,Balance,dps,Eredar
13,195,297985709,3,"Ara-Kara, City of Echoes",2024-10-05T21:14:04.000Z,719006,1800999,3,Xal'atath's Bargain: Voidbound,Badhabbit,Druid,Guardian,tank,Eredar
14,195,306746294,3,"Ara-Kara, City of Echoes",2024-11-12T13:42:52.000Z,725269,1800999,3,Xal'atath's Bargain: Voidbound,Pallyann,Paladin,Protection,tank,Tarren Mill
14,195,306746294,3,"Ara-Kara, City of Echoes",2024-11-12T13:42:52.000Z,725269,1800999,3,Xal'atath's Bargain: Voidbound,Tudeloo,Warrior,Arms,dps,Tarren Mill
14,195,306746294,3,"Ara-Kara, City of Echoes",2024-11-12T13:42:52.000Z,725269,1800999,3,Xal'atath's Bargain: Voidbound,Vanìtý,Hunter,Beast Mastery,dps,Tarren Mill
14,195,306746294,3,"Ara-Kara, City of Echoes",2024-11-12T13:42:52.000Z,725269,1800999,3,Xal'atath's Bargain: Voidbound,Indexpr,Priest,Discipline,healer,Silvermoon
14,195,306746294,3,"Ara-Kara, City of Echoes",2024-11-12T13:42:52.000Z,725269,1800999,3,Xal'atath's Bargain: Voidbound,Skársnik,Shaman,Enhancement,dps,Stormreaver
15,195,305512973,3,"Ara-Kara, City of Echoes",2024-11-06T21:31:23.000Z,726656,1800999,3,Xal'atath's Bargain: Voidbound,Bowbowden,Hunter,Survival,dps,Silvermoon
15,195,305512973,3,"Ara-Kara, City of Echoes",2024-11-06T21:31:23.000Z,726656,1800999,3,Xal'atath's Bargain: Voidbound,Perfodragon,Evoker,Preservation,healer,Silvermoon
15,195,305512973,3,"Ara-Kara, City of Echoes",2024-11-06T21:31:23.000Z,726656,1800999,3,Xal'atath's Bargain: Voidbound,Iagrand,Shaman,Enhancement,dps,Silvermoon
15,195,305512973,3,"Ara-Kara, City of Echoes",2024-11-06T21:31:23.000Z,726656,1800999,3,Xal'atath's Bargain: Voidbound,Stevesdad,Warrior,Protection,tank,Silvermoon
15,195,305512973,3,"Ara-Kara, City of Echoes",2024-11-06T21:31:23.000Z,726656,1800999,3,Xal'atath's Bargain: Voidbound,Jemmyx,Warlock,Destruction,dps,Tarren Mill
16,195,305964056,3,"Ara-Kara, City of Echoes",2024-11-08T21:04:12.000Z,726799,1800999,3,Xal'atath's Bargain: Voidbound,Ræch,Monk,Windwalker,dps,Frostwolf
16,195,305964056,3,"Ara-Kara, City of Echoes",2024-11-08T21:04:12.000Z,726799,1800999,3,Xal'atath's Bargain: Voidbound,Touchytouch,Demon Hunter,Havoc,dps,Frostwolf
16,195,305964056,3,"Ara-Kara, City of Echoes",2024-11-08T21:04:12.000Z,726799,1800999,3,Xal'atath's Bargain: Voidbound,Bambamfotm,Shaman,Restoration,healer,Blackhand
16,195,305964056,3,"Ara-Kara, City of Echoes",2024-11-08T21:04:12.000Z,726799,1800999,3,Xal'atath's Bargain: Voidbound,Морн,Paladin,Protection,tank,Howling Fjord
16,195,305964056,3,"Ara-Kara, City of Echoes",2024-11-08T21:04:12.000Z,726799,1800999,3,Xal'atath's Bargain: Voidbound,Стиклвб,Shaman,Enhancement,dps,Gordunni
17,195,297457818,3,"Ara-Kara, City of Echoes",2024-10-03T19:33:12.000Z,727286,1800999,3,Xal'atath's Bargain: Voidbound,Acziever,Warrior,Protection,tank,Burning Legion
17,195,297457818,3,"Ara-Kara, City of Echoes",2024-10-03T19:33:12.000Z,727286,1800999,3,Xal'atath's Bargain: Voidbound,Leprox,Warlock,Affliction,dps,Blackhand
17,195,297457818,3,"Ara-Kara, City of Echoes",2024-10-03T19:33:12.000Z,727286,1800999,3,Xal'atath's Bargain: Voidbound,Olfrena,Paladin,Retribution,dps,Silvermoon
17,195,297457818,3,"Ara-Kara, City of Echoes",2024-10-03T19:33:12.000Z,727286,1800999,3,Xal'atath's Bargain: Voidbound,Mythriall,Shaman,Enhancement,dps,Tarren Mill
17,195,297457818,3,"Ara-Kara, City of Echoes",2024-10-03T19:33:12.000Z,727286,1800999,3,Xal'atath's Bargain: Voidbound,Uron,Druid,Restoration,healer,Argent Dawn
