rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
10,195,295973252,3,"Ara-Kara, City of Echoes",2024-09-27T19:28:20.000Z,688499,1800999,3,Xal'atath's Bargain: Oblivion,Jonix,Paladin,Holy,healer,Ysera
10,195,295973252,3,"Ara-Kara, City of Echoes",2024-09-27T19:28:20.000Z,688499,1800999,3,Xal'atath's Bargain: Oblivion,Hezzar,Death Knight,Blood,tank,Kazzak
11,195,297004877,3,"Ara-Kara, City of Echoes",2024-10-01T19:20:33.000Z,689445,1800999,3,Xal'atath's Bargain: Oblivion,Zovk,Shaman,Restoration,healer,Blackhand
11,195,297004877,3,"Ara-Kara, City of Echoes",2024-10-01T19:20:33.000Z,689445,1800999,3,Xal'atath's Bargain: Oblivion,Lexodruid,Druid,Balance,dps,Blackhand
11,195,297004877,3,"Ara-Kara, City of Echoes",2024-10-01T19:20:33.000Z,689445,1800999,3,Xal'atath's Bargain: Oblivion,Epidemie,Death Knight,Frost,dps,Hyjal
11,195,297004877,3,"Ara-Kara, City of Echoes",2024-10-01T19:20:33.000Z,689445,1800999,3,Xal'atath's Bargain: Oblivion,Letoxd,Demon Hunter,Vengeance,tank,Blackhand
11,195,297004877,3,"Ara-Kara, City of Echoes",2024-10-01T19:20:33.000Z,689445,1800999,3,Xal'atath's Bargain: Oblivion,Kellywest,Paladin,Retribution,dps,Eredar
12,195,296321225,3,"Ara-Kara, City of Echoes",2024-09-28T19:05:21.000Z,690375,1800999,3,Xal'atath's Bargain: Oblivion,Ðrisk,Paladin,Retribution,dps,Defias Brotherhood
12,195,296321225,3,"Ara-Kara, City of Echoes",2024-09-28T19:05:21.000Z,690375,1800999,3,Xal'atath's Bargain: Oblivion,Nickersz,Mage,Arcane,dps,Tarren Mill
12,195,296321225,3,"Ara-Kara, City of Echoes",2024-09-28T19:05:21.000Z,690375,1800999,3,Xal'atath's Bargain: Oblivion,Intedeztinge,Evoker,Devastation,dps,Tarren Mill
12,195,296321225,3,"Ara-Kara, City of Echoes",2024-09-28T19:05:21.000Z,690375,1800999,3,Xal'atath's Bargain: Oblivion,Shenanigans,Shaman,Restoration,healer,Burning Blade
12,195,296321225,3,"Ara-Kara, City of Echoes",2024-09-28T19:05:21.000Z,690375,1800999,3,Xal'atath's Bargain: Oblivion,Mooné,Warrior,Protection,tank,Tarren Mill
13,195,296920701,3,"Ara-Kara, City of Echoes",2024-10-01T08:19:39.000Z,700560,1800999,3,Xal'atath's Bargain: Oblivion,Anon52EB5D7,Mage,Frost,dps,Anonymous
13,195,296920701,3,"Ara-Kara, City of Echoes",2024-10-01T08:19:39.000Z,700560,1800999,3,Xal'atath's Bargain: Oblivion,Inferiknight,Death Knight,Blood,tank,Archimonde
13,195,296920701,3,"Ara-Kara, City of Echoes",2024-10-01T08:19:39.000Z,700560,1800999,3,Xal'atath's Bargain: Oblivion,Rasaa,Shaman,Restoration,healer,Twisting Nether
13,195,296920701,3,"Ara-Kara, City of Echoes",2024-10-01T08:19:39.000Z,700560,1800999,3,Xal'atath's Bargain: Oblivion,Saimui,Rogue,Subtlety,dps,Draenor
13,195,296920701,3,"Ara-Kara, City of Echoes",2024-10-01T08:19:39.000Z,700560,1800999,3,Xal'atath's Bargain: Oblivion,Shiheki,Rogue,Assassination,dps,Blackhand
14,195,295176160,3,"Ara-Kara, City of Echoes",2024-09-25T13:09:26.000Z,709849,1800999,3,Xal'atath's Bargain: Oblivion,Shajki,Druid,Guardian,tank,Kazzak
14,195,295176160,3,"Ara-Kara, City of Echoes",2024-09-25T13:09:26.000Z,709849,1800999,3,Xal'atath's Bargain: Oblivion,Yukiina,Paladin,Retribution,dps,Azshara
14,195,295176160,3,"Ara-Kara, City of Echoes",2024-09-25T13:09:26.000Z,709849,1800999,3,Xal'atath's Bargain: Oblivion,Dracenda,Mage,Arcane,dps,Azshara
14,195,295176160,3,"Ara-Kara, City of Echoes",2024-09-25T13:09:26.000Z,709849,1800999,3,Xal'atath's Bargain: Oblivion,Waifucounter,Druid,Restoration,healer,Thrall
14,195,295176160,3,"Ara-Kara, City of Echoes",2024-09-25T13:09:26.000Z,709849,1800999,3,Xal'atath's Bargain: Oblivion,Indexdh,Demon Hunter,Havoc,dps,Blackhand
15,195,302204670,3,"Ara-Kara, City of Echoes",2024-10-22T22:05:34.000Z,713648,1800999,3,Xal'atath's Bargain: Oblivion,Ghomex,Warrior,Fury,dps,Thrall
