rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
9,195,300572229,3,"Ara-Kara, City of Echoes",2024-10-16T04:11:25.000Z,700046,1800999,3,Xal'atath's Bargain: Oblivion,Delerius,Warlock,Affliction,dps,Sen'jin
9,195,300572229,3,"Ara-Kara, City of Echoes",2024-10-16T04:11:25.000Z,700046,1800999,3,Xal'atath's Bargain: Oblivion,Hoonîgan,Paladin,Protection,tank,Moon Guard
9,195,300572229,3,"Ara-Kara, City of Echoes",2024-10-16T04:11:25.000Z,700046,1800999,3,Xal'atath's Bargain: Oblivion,Bilinz,Mage,Arcane,dps,Illidan
10,195,301523754,3,"Ara-Kara, City of Echoes",2024-10-20T00:22:44.000Z,704347,1800999,3,Xal'atath's Bargain: Oblivion,Imafuhwhicha,Priest,Shadow,dps,Zul'jin
10,195,301523754,3,"Ara-Kara, City of Echoes",2024-10-20T00:22:44.000Z,704347,1800999,3,Xal'atath's Bargain: Oblivion,Carnosyn,Druid,Guardian,tank,Sargeras
10,195,301523754,3,"Ara-Kara, City of Echoes",2024-10-20T00:22:44.000Z,704347,1800999,3,Xal'atath's Bargain: Oblivion,Dammyy,Warrior,Fury,dps,Zul'jin
10,195,301523754,3,"Ara-Kara, City of Echoes",2024-10-20T00:22:44.000Z,704347,1800999,3,Xal'atath's Bargain: Oblivion,Magmora,Shaman,Restoration,healer,Thrall
10,195,301523754,3,"Ara-Kara, City of Echoes",2024-10-20T00:22:44.000Z,704347,1800999,3,Xal'atath's Bargain: Oblivion,Scourgelõrd-228211142,Paladin,Retribution,dps,Mal'Ganis
11,195,301535558,3,"Ara-Kara, City of Echoes",2024-10-19T09:51:35.000Z,705493,1800999,3,Xal'atath's Bargain: Oblivion,Roman,Warrior,Protection,tank,Silver Hand
11,195,301535558,3,"Ara-Kara, City of Echoes",2024-10-19T09:51:35.000Z,705493,1800999,3,Xal'atath's Bargain: Oblivion,Elenanitoo,Paladin,Protection,tank,Ragnaros
11,195,301535558,3,"Ara-Kara, City of Echoes",2024-10-19T09:51:35.000Z,705493,1800999,3,Xal'atath's Bargain: Oblivion,Phöënïx,Paladin,Retribution,dps,Ragnaros
11,195,301535558,3,"Ara-Kara, City of Echoes",2024-10-19T09:51:35.000Z,705493,1800999,3,Xal'atath's Bargain: Oblivion,Ragabolly,Evoker,Preservation,healer,Zul'jin
11,195,301535558,3,"Ara-Kara, City of Echoes",2024-10-19T09:51:35.000Z,705493,1800999,3,Xal'atath's Bargain: Oblivion,Leodm,Shaman,Elemental,dps,Quel'Thalas
12,195,308172185,3,"Ara-Kara, City of Echoes",2024-11-19T22:24:11.000Z,709330,1800999,3,Xal'atath's Bargain: Oblivion,Cawphy,Rogue,Outlaw,dps,Stormrage
12,195,308172185,3,"Ara-Kara, City of Echoes",2024-11-19T22:24:11.000Z,709330,1800999,3,Xal'atath's Bargain: Oblivion,Salvanorpaly,Paladin,Protection,tank,Mal'Ganis
12,195,308172185,3,"Ara-Kara, City of Echoes",2024-11-19T22:24:11.000Z,709330,1800999,3,Xal'atath's Bargain: Oblivion,Pëach,Priest,Holy,healer,Zul'jin
12,195,308172185,3,"Ara-Kara, City of Echoes",2024-11-19T22:24:11.000Z,709330,1800999,3,Xal'atath's Bargain: Oblivion,Nanometers,Mage,Arcane,dps,Mal'Ganis
12,195,308172185,3,"Ara-Kara, City of Echoes",2024-11-19T22:24:11.000Z,709330,1800999,3,Xal'atath's Bargain: Oblivion,Huzzeh,Hunter,Survival,dps,Mal'Ganis
13,195,308842403,3,"Ara-Kara, City of Echoes",2024-11-24T00:02:24.000Z,714356,1800999,3,Xal'atath's Bargain: Oblivion,Lu,Paladin,Retribution,dps,Mal'Ganis
13,195,308842403,3,"Ara-Kara, City of Echoes",2024-11-24T00:02:24.000Z,714356,1800999,3,Xal'atath's Bargain: Oblivion,Muklor,Shaman,Elemental,dps,Proudmoore
13,195,308842403,3,"Ara-Kara, City of Echoes",2024-11-24T00:02:24.000Z,714356,1800999,3,Xal'atath's Bargain: Oblivion,Paladiddles,Paladin,Protection,tank,Zul'jin
13,195,308842403,3,"Ara-Kara, City of Echoes",2024-11-24T00:02:24.000Z,714356,1800999,3,Xal'atath's Bargain: Oblivion,Walmartboomy-228216519,Druid,Balance,dps,Moon Guard
13,195,308842403,3,"Ara-Kara, City of Echoes",2024-11-24T00:02:24.000Z,714356,1800999,3,Xal'atath's Bargain: Oblivion,Pakuo,Monk,Mistweaver,healer,Laughing Skull
14,195,309038202,3,"Ara-Kara, City of Echoes",2024-11-25T03:12:40.000Z,714443,1800999,3,Xal'atath's Bargain: Oblivion,Mauieshock,Paladin,Protection,tank,Zul'jin
14,195,309038202,3,"Ara-Kara, City of Echoes",2024-11-25T03:12:40.000Z,714443,1800999,3,Xal'atath's Bargain: Oblivion,Mookinsx,Druid,Balance,dps,Zul'jin
14,195,309038202,3,"Ara-Kara, City of Echoes",2024-11-25T03:12:40.000Z,714443,1800999,3,Xal'atath's Bargain: Oblivion,Vaeruka,Monk,Mistweaver,healer,Zul'jin
14,195,309038202,3,"Ara-Kara, City of Echoes",2024-11-25T03:12:40.000Z,714443,1800999,3,Xal'atath's Bargain: Oblivion,Métasham,Shaman,Enhancement,dps,Zul'jin
14,195,309038202,3,"Ara-Kara, City of Echoes",2024-11-25T03:12:40.000Z,714443,1800999,3,Xal'atath's Bargain: Oblivion,Kaedé,Warrior,Arms,dps,Zul'jin
15,195,295293677,3,"Ara-Kara, City of Echoes",2024-09-25T18:22:13.000Z,714749,1800999,3,Xal'atath's Bargain: Oblivion,Darkdmonkey,Death Knight,Blood,tank,Azralon
15,195,295293677,3,"Ara-Kara, City of Echoes",2024-09-25T18:22:13.000Z,714749,1800999,3,Xal'atath's Bargain: Oblivion,Amunet,Paladin,Retribution,dps,Sargeras
15,195,295293677,3,"Ara-Kara, City of Echoes",2024-09-25T18:22:13.000Z,714749,1800999,3,Xal'atath's Bargain: Oblivion,Thelawman,Death Knight,Frost,dps,Arthas
15,195,295293677,3,"Ara-Kara, City of Echoes",2024-09-25T18:22:13.000Z,714749,1800999,3,Xal'atath's Bargain: Oblivion,Cxndyfxck,Warrior,Fury,dps,Stormrage
15,195,295293677,3,"Ara-Kara, City of Echoes",2024-09-25T18:22:13.000Z,714749,1800999,3,Xal'atath's Bargain: Oblivion,Ferreiras,Evoker,Preservation,healer,Area 52
16,195,296189505,3,"Ara-Kara, City of Echoes",2024-09-28T19:44:37.000Z,718363,1800999,3,Xal'atath's Bargain: Oblivion,Monsynne,Warrior,Protection,tank,Frostmourne
16,195,296189505,3,"Ara-Kara, City of Echoes",2024-09-28T19:44:37.000Z,718363,1800999,3,Xal'atath's Bargain: Oblivion,Alexsys,Mage,Arcane,dps,Kel'Thuzad
16,195,296189505,3,"Ara-Kara, City of Echoes",2024-09-28T19:44:37.000Z,718363,1800999,3,Xal'atath's Bargain: Oblivion,Dxxdyy,Druid,Balance,dps,Stormrage
16,195,296189505,3,"Ara-Kara, City of Echoes",2024-09-28T19:44:37.000Z,718363,1800999,3,Xal'atath's Bargain: Oblivion,Phung,Death Knight,Frost,dps,Aegwynn
16,195,296189505,3,"Ara-Kara, City of Echoes",2024-09-28T19:44:37.000Z,718363,1800999,3,Xal'atath's Bargain: Oblivion,Crocodilo,Druid,Restoration,healer,Tichondrius
17,195,300911542,3,"Ara-Kara, City of Echoes",2024-10-17T18:57:55.000Z,718806,1800999,3,Xal'atath's Bargain: Oblivion,Fræk,Paladin,Protection,tank,Sargeras
17,195,300911542,3,"Ara-Kara, City of Echoes",2024-10-17T18:57:55.000Z,718806,1800999,3,Xal'atath's Bargain: Oblivion,Snardip,Hunter,Survival,dps,Dalaran
17,195,300911542,3,"Ara-Kara, City of Echoes",2024-10-17T18:57:55.000Z,718806,1800999,3,Xal'atath's Bargain: Oblivion,Mallware,Shaman,Restoration,healer,Sargeras
17,195,300911542,3,"Ara-Kara, City of Echoes",2024-10-17T18:57:55.000Z,718806,1800999,3,Xal'atath's Bargain: Oblivion,Chommerton,Paladin,Retribution,dps,Sargeras
17,195,300911542,3,"Ara-Kara, City of Echoes",2024-10-17T18:57:55.000Z,718806,1800999,3,Xal'atath's Bargain: Oblivion,Ægiz,Death Knight,Frost,dps,Area 52
18,195,300750225,3,"Ara-Kara, City of Echoes",2024-10-17T00:44:30.000Z,722649,1800999,3,Xal'atath's Bargain: Oblivion,Chadbear-21980068,Druid,Guardian,tank,Thrall
18,195,300750225,3,"Ara-Kara, City of Echoes",2024-10-17T00:44:30.000Z,722649,1800999,3,Xal'atath's Bargain: Oblivion,Pileurf-35983593,Mage,Frost,dps,Thrall
18,195,300750225,3,"Ara-Kara, City of Echoes",2024-10-17T00:44:30.000Z,722649,1800999,3,Xal'atath's Bargain: Oblivion,Tancity,Paladin,Retribution,dps,Thrall
18,195,300750225,3,"Ara-Kara, City of Echoes",2024-10-17T00:44:30.000Z,722649,1800999,3,Xal'atath's Bargain: Oblivion,Øprâwîndfüry-106226189,Shaman,Restoration,healer,Thrall
18,195,300750225,3,"Ara-Kara, City of Echoes",2024-10-17T00:44:30.000Z,722649,1800999,3,Xal'atath's Bargain: Oblivion,Oppressor,Druid,Feral,dps,Thrall
19,195,309147297,3,"Ara-Kara, City of Echoes",2024-11-25T17:38:09.000Z,723633,1800999,3,Xal'atath's Bargain: Oblivion,Bufalochiken,Evoker,Devastation,dps,Tichondrius
19,195,309147297,3,"Ara-Kara, City of Echoes",2024-11-25T17:38:09.000Z,723633,1800999,3,Xal'atath's Bargain: Oblivion,Atonemax,Priest,Discipline,healer,Tichondrius
19,195,309147297,3,"Ara-Kara, City of Echoes",2024-11-25T17:38:09.000Z,723633,1800999,3,Xal'atath's Bargain: Oblivion,Pablojohn,Shaman,Enhancement,dps,Tichondrius
19,195,309147297,3,"Ara-Kara, City of Echoes",2024-11-25T17:38:09.000Z,723633,1800999,3,Xal'atath's Bargain: Oblivion,Kevothe,Death Knight,Blood,tank,Tichondrius
19,195,309147297,3,"Ara-Kara, City of Echoes",2024-11-25T17:38:09.000Z,723633,1800999,3,Xal'atath's Bargain: Oblivion,Shieldbro,Paladin,Retribution,dps,Ysera
